department,catalogNumber,description,catoid,groupEntoid,groupNavoid,groupShortTitle,groupLongTitle
ARCH,4393,Thesis Publication,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,4397,Selected Topics,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,4398,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,4510,Integrated Architectural Solutions,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,5500,Architecture Design Studio IX,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,5501,Architecture Design Studio X,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,5502,Architecture Design Studio-Study Abroad / Traveling,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,5508,Professional-Level Studios: Specialization on Long-term Agenda,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
ARCH,5593,Thesis Project,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,2501,Interior Architecture Design Studio IV,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3111,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3112,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3113,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3114,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3211,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3212,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3213,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3214,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3300,History of Interior Architecture,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3310,Materials & Methods of Interior Architecture,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3311,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3312,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3313,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3314,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3360,Human Factors in Interior Architecture,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3397,Selected Topics,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3500,Interior Architecture Design Studio V,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,3501,Interior Architecture Design Studio VI,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4111,Advanced Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4112,Advanced Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4113,Advanced Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4114,Advanced Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4198,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4211,Advanced Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4212,Advanced Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4213,Advanced Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4214,Advanced Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4311,Advanced Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4312,Advanced Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4313,Advanced Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4314,Advanced Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4360,Practice of Interior Architecture,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4393,Senior Project Preparation,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4398,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4500,Interior Architecture Design Studio VII,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INAR,4501,Interior Architecture Design Studio VIII,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,1360,Visual Thinking,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,1501,Industrial Design Studio II,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2160,Materials and Manufacturing Methods,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2165,Design Research Methods I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2170,Digital Sketch Techniques I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2260,Materials and Fabrication Methods,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2270,Digital Sketch Techniques II,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2298,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2340,Visual Communication,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2341,Computer Aided Industrial Design I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2355,Design History I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2356,Design History II,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2360,Materials and Methods I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2362,Visual Presentation,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2397,Selected Topics,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2500,Industrial Design Studio III,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,2501,Industrial Design Studio IV,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3111,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3112,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3113,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3114,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3160,Design Issues I,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3198,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3211,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3212,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3213,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3214,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3265,Design Research Methods II,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3311,Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3312,Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3313,Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3314,Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3340,Computer Aided Industrial Design II,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3341,Design Interaction,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3360,Human Factors,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3365,Design Research Methods,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3370,Advanced Design Systems,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3397,Selected Topics,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3500,Industrial Design Studio V,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,3501,Industrial Design Studio VI,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4111,Advanced Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4112,Advanced Topics in Design Media,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4113,Advanced Topics in Design Practice,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4114,Advanced Topics in Design Technology,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4180,Design Internship,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4198,Independent Study,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
INDS,4211,Advanced Topics in Design History,52,3842,19793,Architecture and Design,Gerald D. Hines College of Architecture and Design
